SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
50704,0,0,4,30,88,37,132,169,26,24,25,30,20,10,24,616,10,3,0,21,93,24,17,9,5,0,0,0,3,0,3,202,8,22,48,141,363,287,456,199,32,48,29,58,31,11,14,1740,0,8,30,141,248,294,645,199,29,27,36,39,40,12,15,1763,0,5,5,20,138,133,138,60,3,8,6,17,15,0,6,552,0,0,0,0,42,49,43,64,9,11,9,10,7,0,6,257,0,4,0,14,39,30,119,68,13,22,15,17,18,3,10,363,145,387,1590,1326,1518,855,1628,831,87,79,88,69,52,28,138,8825,0,8,32,57,68,70,117,81,16,11,11,21,17,18,23,542,0,0,0,79,81,39,47,29,3,29,20,13,3,3,13,359,69,81,393,440,653,577,999,604,92,111,108,145,105,8,72,4458,424,1206,3033,3387,6423,4893,8190,4641,770,768,753,914,608,147,632,36781
50705,0,0,0,17,125,100,440,437,67,72,41,55,20,12,24,1418,8,0,5,12,39,21,25,20,0,11,0,7,0,0,4,142,0,4,16,38,23,37,74,30,0,6,6,0,0,0,6,244,0,3,26,77,146,239,1164,535,72,58,57,60,33,6,29,2507,0,3,3,0,10,5,20,12,4,3,0,0,3,0,0,67,0,0,0,0,0,3,14,13,0,3,0,6,0,0,4,39,0,0,0,4,34,40,127,127,26,8,18,17,15,6,15,454,153,526,3867,2838,2414,1528,4686,2943,182,153,151,139,68,13,339,19995,4,6,21,33,63,57,112,65,11,18,8,11,8,4,3,432,3,0,0,5,26,24,75,51,12,7,11,11,9,3,8,239,37,69,332,343,382,472,1211,632,103,84,63,71,36,25,79,3937,301,1046,4874,4092,4537,3736,11303,7563,733,624,622,633,316,168,766,41310
50901,0,0,0,12,36,34,307,191,61,45,43,53,29,4,20,830,9,3,9,3,22,6,0,0,3,0,0,0,0,0,0,58,0,3,4,20,11,0,9,3,3,0,4,4,0,0,3,69,0,9,17,34,58,64,287,107,14,20,31,45,6,0,12,698,3,11,4,0,0,7,3,10,0,0,10,0,5,0,0,52,0,0,0,0,0,0,3,4,4,0,0,4,0,0,8,28,0,0,0,3,0,10,93,60,32,8,14,5,9,0,5,241,143,365,1526,998,620,319,423,164,26,14,25,34,4,0,181,4833,0,3,21,46,35,32,47,16,4,0,4,9,6,0,3,225,0,0,0,3,0,8,10,16,0,3,4,9,6,0,17,74,20,40,120,114,143,80,305,140,44,30,35,33,33,75,48,1273,265,768,2016,1533,1415,893,2058,1068,246,172,248,265,135,123,503,11709
50902,0,0,0,9,21,28,132,223,55,25,35,42,25,4,17,616,11,0,0,10,16,0,6,0,0,3,0,0,0,0,3,50,0,4,7,11,10,6,19,0,0,0,0,0,0,0,0,48,0,0,7,17,39,55,196,64,16,7,9,7,0,3,10,433,4,0,0,0,7,3,8,3,0,0,0,0,0,0,19,43,0,0,0,0,0,0,10,6,3,0,17,31,13,0,0,73,0,0,0,0,9,5,23,16,3,0,10,11,7,0,7,84,84,246,1116,709,499,289,587,203,13,15,16,14,7,0,177,3979,4,0,14,28,19,15,19,17,5,4,0,4,0,0,4,121,0,0,0,5,15,9,7,9,0,0,8,0,0,0,36,95,25,46,150,102,101,77,161,92,21,19,14,54,23,89,128,1113,228,529,1547,1246,1167,843,1586,982,181,110,171,240,109,112,701,9739
50903,0,0,0,0,9,4,41,61,9,8,24,39,7,8,5,206,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,7,3,0,0,0,0,0,0,0,0,21,0,0,4,6,3,19,70,24,3,3,9,8,16,10,5,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,19,25,80,307,148,89,38,98,43,8,6,6,7,5,0,50,903,0,3,4,5,3,4,3,9,5,0,0,0,0,0,0,34,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,12,8,5,36,21,21,23,47,37,14,9,7,14,0,19,12,260,65,159,413,280,285,183,439,308,66,36,59,101,32,42,118,2583
51001,0,0,0,0,23,10,69,118,23,8,21,22,16,0,9,319,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,4,7,4,10,3,5,0,0,0,0,0,0,0,31,0,0,3,9,12,22,70,30,0,5,4,7,0,0,0,156,0,0,0,0,5,0,19,10,0,0,6,4,0,0,0,45,0,0,0,0,0,0,7,26,0,4,4,0,0,0,0,43,0,0,0,0,7,16,22,24,0,6,7,15,0,0,7,102,4,31,166,112,112,94,203,108,12,9,20,37,14,0,30,945,0,3,7,10,8,10,22,14,4,3,8,8,0,0,0,86,0,0,0,0,3,0,15,13,4,6,4,0,0,3,5,47,0,10,26,43,41,50,142,105,23,42,38,139,62,33,22,790,11,84,268,287,350,341,903,717,114,137,174,359,140,62,137,4087
51002,0,0,0,3,16,23,153,259,59,30,46,48,16,4,15,674,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,3,18,7,13,5,0,0,11,0,0,0,0,62,0,0,0,5,14,23,147,48,0,5,9,22,15,3,10,300,0,0,0,0,0,0,13,7,6,0,9,11,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,12,46,46,6,3,8,7,4,0,7,151,0,10,99,91,105,47,168,74,16,11,8,19,13,3,29,705,0,0,0,0,0,10,11,6,0,4,5,4,0,0,0,46,0,0,0,0,4,0,6,16,0,9,3,6,0,0,0,41,0,4,28,18,46,59,271,170,22,39,38,62,32,12,32,838,3,32,178,229,474,420,1555,1173,176,189,224,348,122,57,171,5334
51003,0,0,0,11,27,22,172,191,38,33,30,24,8,4,11,570,0,0,0,0,5,0,10,4,0,0,0,0,0,0,0,22,0,0,0,5,5,8,12,9,3,0,0,3,0,0,0,43,0,0,0,9,17,41,138,62,0,0,0,12,8,8,3,301,0,0,4,0,4,0,23,19,4,0,3,9,0,0,0,67,0,0,0,0,0,0,7,24,0,0,0,10,0,0,0,43,0,0,0,7,9,16,54,54,17,9,9,20,10,0,7,202,9,12,135,121,124,99,238,115,11,6,9,9,3,0,26,921,0,0,0,0,7,7,13,18,0,0,11,6,0,0,0,57,0,0,0,0,6,6,13,15,5,5,4,3,0,0,0,53,0,10,26,41,40,65,201,166,34,24,34,47,28,4,26,747,8,30,218,314,469,498,1624,1251,204,171,181,259,115,47,148,5534
51101,0,0,0,0,10,5,10,37,0,6,3,10,9,0,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,4,8,15,113,34,4,3,11,19,11,0,4,226,0,0,0,0,0,0,8,14,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,6,0,8,5,3,9,0,8,6,0,0,44,14,64,199,97,89,51,103,30,0,8,3,10,5,0,34,709,0,0,6,4,5,5,6,6,0,0,0,0,0,0,0,32,0,0,0,0,0,4,6,0,0,3,0,0,3,3,0,19,0,3,28,11,20,17,45,40,7,6,9,19,10,4,14,250,37,110,286,197,264,191,449,265,34,63,45,101,52,13,87,2193
51102,0,0,0,0,7,3,14,30,6,4,6,9,0,0,5,87,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,7,3,11,20,6,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,7,3,0,4,0,0,0,0,22,0,0,0,3,0,0,5,5,3,4,4,0,0,0,0,29,5,22,126,66,31,30,53,31,6,0,7,10,4,0,27,426,0,0,3,9,3,0,3,4,6,3,3,9,10,9,3,65,0,0,0,0,49,28,21,13,0,0,0,0,4,0,9,122,3,9,26,19,51,21,38,33,10,13,29,53,15,5,6,334,13,64,204,151,208,147,268,217,63,50,103,140,54,23,63,1768
51103,0,0,0,8,39,42,238,258,34,41,58,70,14,9,22,843,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,4,5,3,10,4,6,0,0,0,0,0,0,0,28,0,0,5,5,15,43,273,120,6,26,25,27,34,4,11,595,0,0,0,4,0,6,13,5,3,0,0,6,0,0,0,43,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,14,0,0,0,3,6,26,65,50,22,17,7,16,0,3,11,215,11,43,244,184,110,93,169,113,4,13,25,14,6,7,36,1063,0,0,4,5,6,8,13,14,0,0,0,0,0,0,4,59,0,0,0,4,0,0,8,19,3,0,0,8,6,0,0,50,3,15,42,46,72,79,438,264,49,57,93,114,54,34,29,1381,28,124,387,431,628,732,2399,1758,235,276,372,455,186,109,231,8336
51104,0,0,0,13,51,35,124,163,38,28,21,27,17,3,7,538,0,5,0,0,0,0,3,8,0,0,0,0,0,0,0,21,0,0,3,14,0,8,13,0,0,0,0,0,0,0,5,47,0,0,12,21,25,40,251,161,7,14,12,11,8,8,5,568,0,0,0,0,5,6,15,6,0,4,0,6,0,0,0,42,0,0,0,0,0,3,3,13,0,0,5,10,0,0,0,37,0,0,0,3,10,20,40,35,17,10,9,5,9,9,8,169,58,178,797,408,227,152,355,208,14,12,12,15,4,3,105,2548,0,0,3,10,20,19,23,24,0,3,6,4,7,0,5,121,0,0,0,14,28,16,17,20,11,4,5,3,7,5,5,119,17,20,94,59,86,80,204,120,13,24,23,27,24,6,24,825,146,373,1083,815,751,647,1561,1147,157,159,150,175,117,61,234,7579
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,25,0,0,4,7,14,19,46,20,0,5,6,8,3,0,16,148
59999,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,35,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,18,3,0,4,0,0,0,9,6,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,7,80,51,48,38,43,27,8,4,14,31,16,12,53,431,0,4,0,0,3,4,4,4,0,0,0,10,5,3,4,43,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,8,8,20,8,30,13,12,10,16,57,23,12,44,258,7,25,109,106,143,110,179,110,28,22,56,166,79,92,210,1431
60101,0,0,0,6,16,8,14,7,3,4,5,6,0,0,0,67,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,3,3,16,5,0,0,9,0,0,0,0,33,0,0,0,0,0,3,9,15,0,0,4,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,21,13,42,122,53,34,24,26,20,0,0,0,4,0,0,14,354,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,9,6,0,0,0,9,5,0,0,25,6,15,5,13,12,12,27,21,15,14,16,0,0,0,0,162,43,103,183,110,121,89,186,205,49,53,52,40,10,6,41,1276
60102,0,0,0,9,30,18,34,43,19,17,8,9,10,0,4,198,0,5,5,0,6,7,7,3,0,0,0,0,0,0,0,35,0,0,5,8,5,4,9,12,7,0,0,11,5,0,0,70,0,4,10,5,19,29,66,22,8,5,0,12,7,3,0,193,0,0,0,0,5,6,0,64,21,14,11,8,5,0,0,146,0,0,0,0,0,0,9,29,0,3,7,8,0,0,0,60,0,0,0,3,3,9,34,21,9,3,11,5,0,0,0,94,100,310,594,403,224,126,214,97,25,17,16,24,9,4,76,2239,0,0,12,27,28,28,49,34,5,6,3,3,3,7,3,207,0,0,0,4,10,7,22,75,14,8,11,16,7,4,12,184,29,46,81,85,64,85,174,163,63,46,50,51,16,0,29,981,196,594,959,736,603,473,1219,1541,477,439,410,394,131,31,220,8437
60103,0,0,0,9,56,29,117,96,30,28,26,19,14,0,7,424,6,15,13,11,48,21,4,7,0,0,0,0,0,0,6,133,0,0,5,4,3,4,14,5,0,0,5,3,0,0,3,42,0,6,9,15,22,7,35,9,3,16,0,0,0,0,0,115,0,0,0,0,4,5,32,106,48,27,24,11,3,0,3,271,0,0,0,0,0,4,3,36,9,12,9,5,0,0,0,68,0,0,0,4,3,6,67,38,6,9,10,9,0,0,3,155,56,180,463,237,129,70,109,53,8,6,14,6,0,0,76,1420,0,0,4,12,11,16,33,14,0,3,8,4,7,0,6,116,0,0,0,9,6,10,42,128,39,26,18,40,20,0,7,349,26,56,61,78,82,127,402,351,124,128,100,79,19,3,35,1667,161,448,762,530,563,473,1626,2907,992,965,835,628,181,34,311,11402
60104,0,0,0,9,19,17,25,33,13,5,17,0,6,0,0,146,0,0,0,9,15,7,7,0,0,0,0,0,0,0,0,43,0,4,5,7,6,7,18,3,0,3,0,8,6,0,0,57,0,0,10,36,37,59,123,38,8,9,22,25,15,12,3,393,0,0,0,4,0,7,15,39,9,4,5,0,0,0,0,89,0,0,0,0,0,3,0,19,6,0,4,0,0,0,0,42,0,0,0,3,3,9,32,6,7,3,0,0,5,0,0,66,52,222,563,445,237,133,325,135,11,24,12,11,11,9,54,2237,0,0,18,28,21,19,73,32,9,7,8,7,6,3,7,239,0,0,0,0,0,0,13,28,5,15,5,7,4,0,4,83,16,40,80,87,115,79,152,123,40,54,43,35,15,0,11,895,105,519,828,807,717,546,1359,1207,389,389,328,313,148,33,143,7839
60105,0,0,5,9,26,15,30,47,18,9,38,36,22,0,7,278,7,10,6,11,27,18,12,12,4,0,0,0,0,0,4,114,3,4,4,9,10,11,29,35,5,18,17,8,5,0,6,164,0,10,15,45,49,40,69,30,4,0,6,18,0,10,3,302,0,0,3,6,15,11,32,85,39,31,22,23,9,0,3,287,0,0,0,0,7,5,27,105,10,14,20,11,0,0,4,207,0,0,5,0,10,13,44,31,15,4,5,4,4,0,0,132,90,279,623,434,283,213,324,166,25,14,32,43,22,13,64,2629,0,4,26,44,43,72,85,74,12,9,14,28,14,0,3,424,0,0,0,6,8,10,31,124,36,44,38,41,11,0,15,369,28,56,101,135,146,156,331,328,119,108,135,123,78,18,23,1884,202,662,1105,1016,1048,962,2234,3238,1208,1122,1126,1092,409,82,304,15791
60106,0,0,5,7,10,9,10,12,0,6,0,5,0,0,5,52,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,8,5,6,11,3,4,0,12,4,0,0,0,60,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,8,0,0,0,3,0,0,3,23,18,106,231,134,86,41,77,16,4,0,8,3,3,0,47,776,0,0,0,4,3,10,13,15,0,0,10,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,3,27,34,37,25,28,33,20,6,12,6,5,0,3,9,252,39,189,314,248,238,156,242,191,56,46,66,48,13,6,82,1953
60201,0,0,0,8,60,72,98,80,29,16,43,28,8,0,15,463,7,0,11,6,25,13,9,6,0,0,0,0,0,0,5,89,4,5,8,0,5,6,24,25,6,10,9,8,6,0,0,115,0,3,13,25,34,39,88,23,0,4,12,10,5,6,4,282,0,0,0,3,10,0,25,51,44,27,38,28,10,7,3,252,0,0,0,0,0,7,11,42,3,17,8,6,0,0,0,101,0,0,0,0,4,15,36,27,3,9,11,3,0,0,3,120,105,419,903,565,344,132,276,105,16,22,20,20,15,4,95,3046,0,0,10,33,26,32,69,30,0,11,9,13,0,0,5,241,0,0,0,5,12,0,22,82,37,11,23,25,12,0,4,237,22,63,135,115,115,84,460,443,158,137,152,168,95,19,48,2224,193,918,1345,1029,986,697,2023,2516,933,952,889,870,346,66,317,14077
60202,0,0,0,4,9,5,14,23,8,8,3,4,5,0,3,94,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,13,0,5,0,6,3,3,0,4,0,0,0,3,0,0,0,21,0,0,7,15,3,16,34,12,3,3,5,4,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,4,4,3,6,6,3,0,0,0,0,0,3,23,31,167,464,305,173,85,112,42,10,4,8,4,0,0,49,1455,0,0,11,24,25,12,17,25,0,0,4,3,3,0,3,122,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,12,0,24,45,50,47,19,26,22,4,3,4,53,52,3,7,363,69,289,624,546,419,252,309,202,51,33,48,77,74,7,109,3102
60203,0,0,0,6,13,21,22,23,10,11,9,8,7,0,10,126,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,21,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,17,0,8,4,9,10,12,30,6,6,0,0,0,0,0,0,91,0,0,0,0,0,0,8,4,3,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,8,9,9,0,0,0,6,4,0,12,52,55,250,567,358,186,90,116,42,4,10,6,12,7,0,91,1783,0,5,9,16,10,8,21,10,4,3,5,5,3,0,3,108,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,11,40,78,66,55,39,72,34,10,7,6,30,12,0,15,472,104,461,803,662,489,284,466,270,76,63,67,103,32,5,195,4102
60301,0,0,0,0,0,0,5,8,5,0,3,0,0,0,0,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,26,151,88,57,18,65,5,0,6,0,0,0,0,22,448,0,0,6,5,4,3,4,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,11,9,10,14,3,0,3,5,7,0,0,5,100,14,58,216,164,136,69,143,53,15,17,18,16,0,0,45,962
60302,0,0,0,0,15,0,12,13,3,0,6,0,0,0,4,52,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,25,0,0,0,4,6,3,3,0,0,0,0,0,0,0,0,19,0,0,10,9,20,16,31,4,0,0,11,0,4,4,4,120,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,26,21,125,390,295,217,136,194,45,19,6,0,8,5,5,77,1536,0,0,8,23,22,22,45,10,7,0,4,0,3,0,3,145,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,14,5,31,44,54,78,40,62,42,11,4,16,13,0,0,14,423,50,223,559,534,532,340,501,239,77,47,55,45,26,9,151,3389
60303,0,0,0,0,4,4,8,14,0,0,8,4,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,10,3,0,3,3,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,6,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,13,50,122,80,26,30,21,19,3,0,0,3,0,0,17,386,0,0,0,5,11,3,8,0,4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,16,7,15,15,10,11,10,7,5,11,0,0,7,124,23,85,188,143,93,69,85,139,45,52,44,41,12,0,48,1067
60401,0,0,0,6,37,25,32,32,15,8,19,15,0,0,11,197,4,6,3,3,11,0,4,0,0,0,0,0,0,0,0,31,0,3,7,5,5,4,0,0,0,0,0,0,0,0,0,20,0,0,0,4,27,16,43,5,0,0,6,8,0,0,5,127,0,0,0,0,5,8,11,13,9,18,15,14,4,3,3,104,0,0,0,0,0,0,5,14,0,7,5,3,0,0,0,37,0,0,0,0,5,10,17,15,4,0,0,0,0,3,0,63,63,243,606,375,186,81,107,52,11,9,5,13,5,3,63,1818,0,0,9,18,12,15,32,20,0,0,3,0,4,0,3,124,0,0,0,0,0,0,6,12,0,0,0,3,0,0,3,26,21,39,75,55,52,39,76,40,15,22,14,30,8,0,22,517,131,499,869,608,529,369,552,405,121,144,156,172,53,25,173,4804
60402,0,0,0,12,27,31,45,52,8,7,8,6,0,3,10,208,0,0,0,3,11,0,5,0,0,0,0,0,0,0,0,24,0,3,0,6,0,4,0,9,0,0,0,0,0,0,0,15,0,0,9,8,17,23,46,13,0,0,0,10,0,0,4,126,0,0,0,0,0,0,8,29,14,11,6,0,0,4,0,79,0,0,0,0,0,0,8,19,4,11,28,33,3,0,4,114,0,0,0,0,0,3,20,8,11,3,4,0,0,0,0,56,59,283,651,396,197,80,142,35,8,7,7,9,3,0,66,1964,0,6,10,17,7,14,19,18,0,4,0,0,4,0,9,113,0,0,0,4,3,0,12,16,3,0,7,6,4,0,0,63,14,34,66,55,46,50,78,52,6,22,23,89,29,29,31,611,113,487,905,667,522,334,624,502,179,216,223,268,83,49,164,5334
60403,0,0,0,0,17,8,29,8,0,9,3,0,0,0,3,81,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,5,10,12,32,7,10,0,0,3,0,0,0,87,0,0,0,4,6,0,0,7,6,6,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,3,3,8,0,0,0,3,0,0,3,24,17,70,183,109,66,33,30,9,0,4,0,6,0,0,23,561,0,5,4,8,6,0,18,9,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,39,16,13,8,35,25,0,3,7,8,12,8,0,199,37,134,290,209,219,194,277,222,56,72,61,54,44,21,64,1970
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
